xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
5.1,-0.36,-5.26,-10.5,-8.79,8.91,walk
3.87,-0.26,-5.34,-7.08,-2.01,6.23,walk
3.68,-0.03,-5.8,-4.88,10.8,12.57,walk
11.48,-0.21,-6.5,5.86,4.09,17.88,walk
3.79,-1.86,-8.95,-1.22,1.71,4.46,walk
7.31,0.09,-8.63,-14.04,18.74,26.37,walk
13.77,0.38,-8.12,-7.32,10.01,48.4,walk
12.93,3.06,-7.43,-14.65,1.46,31.92,walk
8.56,-1.08,-6.58,-11.9,-7.02,16.24,walk
7.84,-1.71,-6.42,-12.57,-3.36,1.59,walk
6.33,0.55,-4.95,-20.81,-1.59,2.81,walk
6.01,2.09,-4.64,-12.27,-5.43,2.32,walk
5.05,2.48,-4.67,-1.89,-5.86,2.14,walk
4.02,0.94,-5.98,6.16,3.66,-3.17,walk
4.32,0.04,-6.58,5.49,15.75,-6.9,walk
5.23,1.14,-6.48,3.6,21.3,-11.78,walk
7.41,0.89,-7.23,7.75,17.52,-17.15,walk
6.83,-0.43,-8.06,1.16,9.83,-17.03,walk
5.85,2.05,-7.4,4.94,4.09,-16.78,walk
12.61,-0.88,-9.5,17.4,6.65,-36.01,walk
7.82,-4.85,-8.85,0,-40.41,-38.64,walk
10.04,1.55,-5.45,-3.85,-19.65,-35.64,walk
7.58,2.28,-6.13,11.41,-15.2,-10.44,walk
5.79,-1.42,-6.59,24.05,-2.2,-4.52,walk
6.26,-2.68,-6.39,10.74,1.46,-2.26,walk
6.39,-2.51,-6.1,-3.85,-1.95,0.73,walk
5.28,-1.82,-4.93,-17.7,-4.7,6.04,walk
4.93,-0.54,-4.79,-15.69,-7.63,16.24,walk
5.39,-0.12,-4.87,-7.69,-7.08,18.13,walk
3.44,0.26,-5.78,-2.87,0.85,7.39,walk
6.95,-1.04,-6.09,-0.98,9.58,7.69,walk
5.33,-1.94,-7.65,-0.67,8.67,14.89,walk
4.12,-2.14,-7.77,-20.26,30.88,38.45,walk
15.1,1.03,-8.19,-15.93,12.7,69.76,walk
14.87,5.72,-8.4,-16.54,-1.16,45.59,walk
9.55,-1.17,-7.08,-3.97,-8.97,18.68,walk
8,-1.59,-5.99,-4.94,-3.91,-2.62,walk
5.73,0.35,-4.31,-10.07,1.46,-8.06,walk
6.39,3.08,-4.11,5.19,-2.44,-5.62,walk
5.1,2.67,-5.19,26.06,-3.54,-8.12,walk
4.41,0.68,-6.37,33.87,5.68,-16.91,walk
4.57,-1.12,-7.79,30.46,11.72,-20.87,walk
5.43,-0.48,-7.27,17.15,18.31,-21,walk
5.68,0.5,-6.67,9.95,14.59,-29.36,walk
6.6,0.19,-7,5.8,9.89,-28.99,walk
5.97,1.73,-6.93,2.56,-1.34,-11.35,walk
5.82,0.33,-7.8,17.46,8.54,-25.51,walk
18.12,-2.81,-8.55,10.31,-1.34,-48.34,walk
10.74,0.03,-8.6,5.19,-11.47,-35.34,walk
6.9,1.75,-7.56,17.33,-6.47,-35.95,walk
5.74,1.96,-6.71,26.92,6.04,-21.85,walk
5.74,-1.13,-5.88,20.32,-4.7,-0.98,walk
6.6,-4.56,-6.03,-1.1,-16.78,12.88,walk
4.98,-3.22,-6.32,-24.17,-20.14,7.45,walk
5.75,0.65,-5.69,-31.86,-14.28,7.51,walk
4.54,2.5,-5.19,-15.93,-8.3,13.18,walk
4.98,0.12,-5.16,-1.65,-3.97,10.8,walk
6.44,-0.73,-5.89,2.87,-0.61,8,walk
5.95,-1.11,-7.17,3.42,4.15,7.57,walk
5.33,-1.16,-8.34,-7.39,22.71,20.26,walk
14.99,-0.77,-8.72,-10.8,18.49,38.88,walk
10.61,3.4,-7.01,-17.27,1.71,34.18,walk
9.9,-1.95,-6.99,-15.44,-6.65,19.9,walk
7.87,-0.77,-5.32,-24.35,-2.75,7.02,walk
6.4,0.31,-4.84,-19.71,-6.65,5.86,walk
7.67,1.24,-5.3,-12.45,-11.72,9.58,walk
5.89,1.9,-5.29,-4.21,-17.46,6.9,walk
5,0.71,-6.56,3.42,-11.23,4.09,walk
4.78,-0.1,-6.59,6.23,1.34,-3.05,walk
4.75,0.4,-6.25,1.59,8.18,-6.77,walk
5.16,1.42,-5.48,1.04,8.73,-5.43,walk
5.92,-0.15,-6.47,2.5,5.55,-7.63,walk
7.56,0.32,-6.75,-3.42,5.8,-5.55,walk
6.07,1.89,-6.87,5.86,6.23,-6.9,walk
21.01,-2.63,-9.88,8.24,10.19,-41.5,walk
6.91,-0.56,-5.46,-2.75,-16.48,-26.86,walk
9.26,2.17,-6.28,22.22,-4.88,-30.4,walk
6.65,0.76,-6.96,37.23,9.95,-30.09,walk
6.8,-2.01,-7.32,35.28,10.5,-13.92,walk
5.97,-2.01,-5.87,20.32,9.09,-14.1,walk
5.47,-2.48,-5.13,6.16,2.69,-6.41,walk
5.19,-1.69,-5.13,-3.48,-4.15,0.92,walk
5.3,-0.57,-5.86,-6.9,-5.68,6.59,walk
4.47,-1.09,-5.69,-8.79,-4.27,10.01,walk
3.01,-0.21,-6.37,-8.73,13.24,19.17,walk
7.78,-0.7,-7.05,-5.62,18.25,23.68,walk
5.27,-0.86,-8.44,-6.65,14.1,15.75,walk
9.64,-0.3,-7.22,-11.72,18.07,31.25,walk
12.49,1.82,-9.33,-7.93,-5.55,31.98,walk
11.3,1.29,-7.46,-10.99,-11.54,31.19,walk
7.78,-2.09,-7.58,-19.41,-11.6,13.06,walk
6.79,-1.15,-6.03,-28.81,-5.98,-1.1,walk
7.61,1.6,-4.46,-24.72,-10.25,-4.52,walk
6.41,3.78,-4.55,-2.93,-20.08,-6.23,walk
4.93,2.85,-4.84,19.29,-21.06,-5.86,walk
4.45,-0.23,-6.47,27.65,-8.85,-5.49,walk
4.27,-0.69,-6.67,22.89,2.75,-7.63,walk
4.7,1.11,-5.97,21.12,13.18,-14.53,walk
6.26,-0.42,-6.64,15.63,12.76,-15.99,walk
8,-1.27,-7.2,-2.5,7.08,-10.01,walk
4.41,1.25,-7.39,0.61,10.19,-4.88,walk
16.59,-0.3,-10.4,4.76,24.29,-24.23,walk
9.29,-3.63,-6.15,-4.15,-29.05,-26.73,walk
9.56,2.65,-5.06,6.16,-21.67,-21.42,walk
5.7,3.99,-5.45,25.63,0.61,-32.78,walk
7.74,-0.23,-6.93,42.05,10.99,-8.91,walk
7.21,-4.33,-7.79,22.34,5.37,-2.38,walk
6.33,-2.3,-6.33,-5.49,3.6,-14.4,walk
4.03,-0.01,-4.68,-12.94,-1.77,-2.87,walk
4.34,-0.04,-5.11,-9.58,-3.85,11.54,walk
5.07,-0.93,-5.87,-9.46,-2.75,12.82,walk
2.94,0.13,-6.01,-10.68,6.71,13.98,walk
6.31,-0.37,-6.3,-6.47,19.71,21.42,walk
6.22,-1.58,-9.29,-1.59,6.71,13.37,walk
8.81,1.33,-8.21,-18.74,19.65,35.4,walk
11.9,0.92,-8.34,-12.27,0.85,48.03,walk
12.95,2.2,-8.9,-15.08,-5.43,44.68,walk
8.68,-1.28,-6.32,-27.4,-14.1,26.86,walk
8.03,-0.51,-5.33,-27.47,-17.88,4.21,walk
6.15,0.67,-4.22,-27.71,-19.17,7.2,walk
7.18,2.5,-4.64,-16.72,-26,8.97,walk
5.2,1.46,-4.64,-4.27,-16.6,10.01,walk
5.24,0.05,-6.12,-2.44,-4.76,0.18,walk
3.94,1.1,-6.02,-3.6,8.18,-12.82,walk
3.96,3.08,-5.64,4.33,20.94,-13.85,walk
6.66,0.99,-6.46,16.17,17.88,-17.76,walk
8.06,-1.32,-6.79,5.92,9.58,-25.88,walk
5.47,0.82,-5.8,4.39,-3.3,-12.63,walk
9.71,-0.16,-9.42,15.01,10.74,-18.68,walk
11.97,-5.44,-9.57,0.06,-11.96,-34.42,walk
10.4,1.07,-5.22,-14.65,-19.65,-0.61,walk
7.6,2.61,-5.77,8.24,0.73,-22.4,walk
7.13,1.79,-6.29,25.21,11.35,-21,walk
6.25,-2.69,-6.34,25.02,10.93,-8.97,walk
6.26,-3.9,-5.95,2.14,7.63,-9.7,walk
4.65,-2.5,-5.15,-17.4,0.55,2.75,walk
4.74,-1,-5.32,-20.75,-5.8,21.79,walk
5.06,-0.3,-6.27,-19.47,-4.39,25.82,walk
2.81,0.06,-6.18,-15.2,-2.62,25.63,walk
4.96,-0.08,-6.44,-13,13.61,33.81,walk
9.93,-1.55,-7.69,-7.75,-2.69,14.22,walk
5.65,-0.47,-8.36,-20.08,23.32,12.51,walk
15.84,1.03,-7.81,-6.29,4.03,29.11,walk
9.51,0.65,-7.39,-8.24,-12.39,22.89,walk
8.4,-1.32,-6.22,-15.08,-9.16,18.74,walk
8.38,-0.17,-5.05,-14.59,-0.37,12.02,walk
7.1,0.66,-5.34,-4.46,-6.9,1.53,walk
7.31,1.54,-5.14,-0.79,-12.33,0.79,walk
5.77,1.74,-5.13,10.74,-13.18,0.12,walk
4.98,-0.15,-5.92,17.58,-5,-6.23,walk
5.08,-0.06,-6.06,16.66,5.37,-13.06,walk
4.98,0.23,-5.89,15.2,8.97,-9.09,walk
5.17,0.42,-5.37,13.43,9.46,-9.95,walk
6.76,-0.41,-6.35,11.72,6.1,-21.55,walk
8.1,0.32,-6.93,7.14,-2.44,-18.98,walk
10.11,0,-9.1,17.15,0.24,-27.22,walk
14.14,-3.99,-7.28,13,-14.1,-65.49,walk
6.33,1.67,-4.31,9.83,-8.79,-40.77,walk
9.22,1.85,-6.86,35.95,6.9,-37.72,walk
7.76,-0.72,-7.64,42.24,7.57,-15.32,walk
7.35,-2.79,-7.19,31.92,5.07,-14.89,walk
5.95,-1.42,-5.38,16.78,2.75,-19.96,walk
4.97,-2.02,-5.04,7.69,-5.37,-7.69,walk
4.63,-2.3,-5.39,-2.14,-11.11,4.82,walk
5.12,-1.99,-5.77,-8.79,-10.74,11.78,walk
3.76,0.11,-5.18,-10.74,-5.25,13.92,walk
6.03,1.77,-5.63,0.12,15.2,17.88,walk
7.87,-1.64,-8.26,16.36,2.01,4.09,walk
3.84,-2.34,-7.67,-1.22,23.86,9.09,walk
9.66,-1.78,-5.96,-5.07,14.53,31.13,walk
13.84,2.29,-8.39,-12.33,3.11,28.26,walk
9.23,1.7,-6.34,-8.18,-7.08,28.99,walk
10.7,-1.91,-6.77,-5.98,-14.16,-0.79,walk
5.42,-2.09,-5.79,-23.01,-7.32,-8.97,walk
6.16,1.49,-3.41,-23.86,-9.52,6.35,walk
5.68,2.26,-4.34,-7.81,-12.39,15.56,walk
5.61,1.6,-5.56,4.21,-5.92,11.35,walk
5.41,0.94,-5.87,10.01,2.99,-0.73,walk
4.98,0.39,-6.26,12.51,9.46,-8.48,walk
5.26,1.07,-5.83,12.02,16.85,-10.31,walk
6.62,-0.58,-6.91,10.56,13.98,-19.78,walk
6.83,0.65,-6.4,6.16,12.51,-21.48,walk
5.73,1.65,-7.9,16.78,18.13,-24.84,walk
18.61,-2.09,-9.41,15.14,10.99,-42.85,walk
9.47,-1.86,-6.59,11.35,-19.1,-30.4,walk
7.74,1.75,-6.74,25.76,-6.35,-44.25,walk
6.61,1.21,-7.22,38.82,10.56,-24.35,walk
6.28,-2.54,-7.32,34.06,9.09,-11.23,walk
6.39,-3.59,-6.22,10.74,8.91,-11.84,walk
5.16,-2.4,-5.44,-11.6,-1.83,-3.6,walk
5.21,-1.25,-5.2,-19.29,-7.63,6.41,walk
5.34,-0.11,-5.87,-19.35,-10.25,8.73,walk
4.06,-0.74,-5.98,-16.66,-5.98,9.64,walk
4.74,-0.47,-6.15,-17.33,5.92,19.53,walk
6.95,-1.68,-7.55,-11.29,6.53,27.4,walk
4.53,-0.42,-8.12,-12.33,16.6,25.21,walk
8.39,0.8,-6.76,-13.55,28.38,44.31,walk
12.23,-0.26,-7.82,-10.5,8.12,46.57,walk
11.27,2.4,-8.56,-10.86,2.14,47.79,walk
8.27,-1.18,-7.47,-15.08,-3.97,31.01,walk
7.74,-0.44,-6.43,-19.53,-1.1,10.31,walk
7.23,1.71,-4.89,-13.67,-7.81,4.33,walk
6.22,2.47,-4.75,-0.31,-20.08,6.29,walk
4.53,1.29,-5.49,9.83,-19.9,2.87,walk
4.32,0.12,-6.58,12.57,-5.19,-2.38,walk
4.21,0.55,-7.13,8.85,8.91,-6.04,walk
4.64,0.86,-6,5.62,16.17,-7.81,walk
6.79,-0.55,-7.08,0.98,11.72,-13.43,walk
7.79,-0.65,-7.06,-12.63,0.43,-10.74,walk
4.35,1.43,-7.35,-4.15,-1.34,-14.47,walk
13.98,-0.21,-7.56,-4.15,10.5,-47.18,walk
11.35,-2.24,-6.96,-4.88,-23.07,-48.03,walk
10.12,1.85,-6.02,3.23,-24.35,-14.53,walk
6.94,1.17,-7.48,17.27,-7.63,-13.55,walk
5.83,-0.26,-7.52,17.27,4.27,-1.34,walk
5.57,-3.21,-6.93,1.46,14.47,2.5,walk
5.82,-2.91,-5.31,-15.81,12.82,-4.94,walk
5.22,-0.55,-4.92,-22.58,-3.48,7.87,walk
5.58,0.01,-5.42,-11.9,-10.07,16.42,walk
5.19,-0.43,-5.4,-4.09,-7.69,13.31,walk
2.52,0.02,-5.81,2.26,2.01,8.91,walk
8.01,-0.35,-6.13,9.16,16.85,5.25,walk
4.65,-1.13,-8.32,21.3,11.54,-9.34,walk
8.08,-1.37,-7.96,7.02,30.82,2.38,walk
11.6,1.47,-8.91,6.29,18.13,26.18,walk
13.3,0.77,-8.28,5.55,4.39,24.17,walk
8.01,-1.37,-7.88,-8.36,-6.23,10.38,walk
7.9,-1.43,-7.31,-13.79,-7.51,1.83,walk
7.29,-0.3,-5.5,-20.02,-12.27,4.52,walk
6.34,1.03,-5.02,-12.88,-26.37,6.9,walk
4.42,3.16,-4.37,-2.87,-23.99,7.57,walk
3.56,1.69,-5.71,10.31,-13.12,5.37,walk
3.61,-0.12,-7.04,10.93,8.91,-4.03,walk
4.78,0.32,-6.62,4.27,21.85,-5.62,walk
6.16,-0.05,-7.53,-0.85,20.63,-2.08,walk
5.29,-1.5,-8.05,-18.37,20.02,7.57,walk
3.96,-0.14,-7.66,-23.01,22.16,19.53,walk
4.91,-0.83,-5.55,16.6,-19.84,-10.8,walk
6.26,-1.81,-8.08,15.63,-6.16,-9.58,walk
5.69,-2.47,-9.77,10.31,10.25,-6.23,walk
7.1,-1.31,-9.3,1.4,13.55,-5.49,walk
7.12,-0.86,-7.72,-2.5,2.62,-0.06,walk
6.34,-1.51,-6.84,-5.07,-8.54,-1.34,walk
5.25,-1.67,-6.44,-8.67,-15.08,-1.04,walk
4.84,-1.66,-6.84,-12.94,-14.47,7.08,walk
4.81,-1.38,-7.33,-16.36,-7.81,18.13,walk
4.93,-1.11,-7.38,-18.74,-1.95,27.89,walk
5.11,-0.75,-7.14,-18.43,1.83,34.18,walk
5.39,-0.74,-7.18,-17.58,5.19,36.25,walk
5.3,-1.04,-7.78,-16.24,13.24,36.74,walk
8.49,-0.44,-8.56,-14.53,20.51,39.79,walk
11.5,0.83,-9.43,-11.41,7.32,35.58,walk
7.86,-0.42,-6.76,-4.76,-2.2,25.27,walk
6.83,-1.75,-5.04,-18.74,-3.85,19.65,walk
5.41,-0.93,-5.8,-27.59,3.36,28.02,walk
8.8,2.37,-6.2,-26,5.07,28.26,walk
7.9,1.4,-6.51,-13.98,-2.56,18.74,walk
6.78,0.71,-6.49,-4.82,-7.14,7.2,walk
5.58,-0.11,-6.5,0.79,-5.07,-1.1,walk
5.14,0.66,-5.99,0.49,-0.85,-5.49,walk
5.23,1.18,-5.95,5,-0.79,-4.03,walk
4.82,1.1,-6.06,11.78,-1.4,-5.62,walk
4.93,0.57,-6.21,18.37,5.8,-15.26,walk
6.08,-0.36,-7.86,15.01,16.48,-26.06,walk
6.36,0.54,-8.12,12.21,16.3,-19.04,walk
17.06,-1.73,-9.27,13.55,22.28,-42.11,walk
8.3,-2.31,-8.33,7.08,-5.49,-38.64,walk
8.7,1.91,-6.57,18.62,-18.86,-30.03,walk
5.04,1.61,-5.11,33.81,-7.39,-13.37,walk
6.92,-1.33,-6.08,37.9,2.69,-18.49,walk
7.16,-2.89,-6.35,28.44,-3.05,-26.12,walk
6.18,-2.67,-6.49,9.58,-4.94,-18.43,walk
4.16,-1.44,-6.15,-5.25,-5.68,-4.03,walk
4.72,-0.46,-6.51,-9.7,-1.59,15.2,walk
4.98,-0.42,-6.27,-9.7,5.98,16.36,walk
3.47,-0.76,-5.97,-8.73,8.12,12.63,walk
4.5,-0.2,-5.59,-9.52,17.52,24.72,walk
9.52,-0.66,-7.3,-2.14,3.36,26.49,walk
6.37,0.77,-7.92,-5.31,15.2,24.6,walk
14.64,0.43,-12.23,-4.15,0.79,46.51,walk
10.06,-1.36,-8.33,-13.98,1.59,16.11,walk
7.6,-0.76,-5.9,-26.12,-9.09,4.33,walk
6.92,0.44,-5.17,-23.74,-12.39,3.23,walk
7.23,1.38,-5.46,-16.6,-13.79,10.01,walk
6.73,1.35,-5.13,-10.25,-20.2,14.04,walk
4.91,0.9,-5.95,-0.06,-16.78,3.66,walk
4.49,1.21,-6.15,8.12,0.92,-12.76,walk
4.62,0.41,-6.44,12.21,8.61,-15.2,walk
4.82,0.81,-5.61,10.38,11.96,-13.67,walk
4.73,0.49,-5.54,12.21,11.54,-16.78,walk
6.36,-0.77,-7.03,7.14,15.63,-23.68,walk
7.81,0.65,-7.58,5.49,7.63,-11.11,walk
16.68,-5.03,-11.47,6.9,17.09,-44.68,walk
6.34,0.46,-5.19,-22.83,-22.09,-28.32,walk
7.05,4.73,-5.6,15.44,-6.29,-21.91,walk
6.07,0.73,-7,40.1,8.97,-9.34,walk
7.95,-3.99,-8.66,37.54,13.18,-18.92,walk
7.27,-1.77,-6.31,18.25,9.77,-33.87,walk
5.55,-0.5,-5.2,14.34,-2.32,-29.66,walk
4.63,-1.9,-5.06,12.94,-8.85,-19.78,walk
3.62,-0.95,-6.52,7.93,-10.56,-10.01,walk
5.41,-1.56,-6.33,0.31,-5.13,-5.74,walk
4.54,-0.36,-6.11,-3.11,-10.8,-0.79,walk
6.12,-1.61,-7.2,2.26,-1.46,10.62,walk
5.3,-0.89,-7.08,3.78,0.98,19.35,walk
6.89,-0.71,-6.81,-1.28,4.52,34.36,walk
15.46,0.79,-8.13,0.73,6.47,40.22,walk
8.79,-0.56,-9.13,-1.77,-4.58,10.56,walk
7.95,-2.7,-8.12,-12.76,5.31,13,walk
7.24,-1.74,-4.64,-23.74,3.72,6.41,walk
6.17,1.75,-3.9,-15.14,-7.93,5.37,walk
5.57,3.41,-3.66,-0.12,-12.63,12.45,walk
5.45,-0.34,-6.5,13.98,-10.86,7.51,walk
4.33,-0.05,-6.65,11.54,3.23,-4.03,walk
3.61,0.22,-6.96,11.17,21.12,-6.59,walk
6.07,0.48,-5.97,8.12,25.21,-4.64,walk
6.53,-0.29,-7.24,0.43,13.79,-10.74,walk
6.08,0.58,-7.83,-1.95,8,-3.48,walk
5.48,0.98,-8.24,8.97,17.76,-12.7,walk
19.36,-4.92,-11.1,-3.6,18.25,-43.7,walk
6.59,0.94,-5.37,-11.35,-18.43,-33.75,walk
6.92,2.63,-6.74,13.92,-19.65,-15.26,walk
6.92,-0.06,-6.9,30.15,-5,-8.3,walk
7.36,-2.45,-7.24,26.61,-5.19,-19.23,walk
7.32,-1.04,-6.32,21.55,-8.61,-27.77,walk
4.71,-1.74,-5.89,15.5,-14.16,-21.85,walk
3.72,-1.48,-5.24,7.32,-14.22,-5.43,walk
4.36,-1.54,-6.42,2.56,-8.79,6.23,walk
4.48,-1.64,-6.35,-3.3,-3.91,9.95,walk
3.49,-0.39,-6.04,-7.08,4.21,14.65,walk
7.42,-0.56,-6.42,-3.91,7.14,20.45,walk
5.88,-2.16,-9.42,-4.64,9.52,9.34,walk
8.59,-0.3,-7.57,-14.77,18.31,20.02,walk
12.46,2.52,-11.07,-9.58,-0.43,44.25,walk
10.89,-0.54,-7.43,-5.55,-3.72,27.34,walk
8.19,-0.83,-5.44,-15.26,-12.39,7.39,walk
6.94,0.03,-5.13,-9.7,-12.08,-5.92,walk
7.24,1.83,-4.59,-5.74,-12.88,-4.46,walk
6.35,1.57,-4.62,5.86,-15.01,6.29,walk
5.14,0.31,-5.61,15.26,-12.33,7.02,walk
5.43,0.25,-6.22,12.39,-3.23,-4.33,walk
5.38,0.19,-6.38,14.59,1.89,-9.03,walk
4.94,0.81,-5.8,16.3,5.98,-9.16,walk
5.21,-0.04,-5.69,17.64,10.8,-12.08,walk
7.16,-0.57,-6.97,13.18,11.41,-16.17,walk
7.41,2.36,-8.53,14.83,8.85,-10.99,walk
7.33,1.08,-7.54,28.26,32.59,-39.25,walk
12.81,-2.41,-9.22,23.07,-7.69,-61.83,walk
11.02,-2.26,-7.3,14.71,-15.5,-20.51,walk
6.99,1.61,-7.31,7.57,-11.41,-6.16,walk
6.81,1.65,-6.32,9.95,-0.24,15.08,walk
6.23,-0.83,-6.66,11.9,1.28,9.4,walk
5.74,-2.16,-6.36,-2.2,2.32,9.28,walk
4.95,-1.45,-5.54,-15.63,-1.95,14.22,walk
4.76,0.08,-5.34,-20.75,-4.46,21.36,walk
6.1,0.54,-5.23,-16.48,-5.98,18.92,walk
4.13,2.2,-5.53,-8.06,-5.74,7.75,walk
7.45,0.92,-5.53,8.24,3.91,-1.77,walk
5.18,-0.07,-8.65,18.92,-0.92,-10.99,walk
7.06,-1.03,-8.09,11.29,23.99,7.26,walk
13.77,0.68,-6.93,11.72,8.79,19.41,walk
13.11,3.94,-6.96,16.42,-1.1,15.38,walk
9.18,-1.81,-7.82,7.63,-8.24,-18.13,walk
6.88,-0.98,-5.66,-4.09,-0.49,-27.47,walk
5.82,0.27,-4.91,-3.6,0.67,-29.17,walk
7.23,2.72,-4.23,3.17,-6.59,-22.89,walk
6.35,2.01,-4.96,14.77,-14.04,-22.71,walk
4.75,0.39,-6.34,24.41,-12.02,-22.34,walk
4.65,0.18,-6.38,31.19,-0.92,-26.43,walk
5.1,-0.44,-5.94,29.05,4.64,-26.37,walk
6.34,-0.44,-5.94,15.2,1.34,-21.42,walk
7.3,-0.1,-7.14,4.03,-1.65,-15.14,walk
6.07,1.25,-7.81,4.27,3.05,-8,walk
10.96,-0.14,-7.88,15.01,19.78,-34.61,walk
12,-4,-9.87,11.23,-8,-56.09,walk
9.6,2.58,-5.1,11.78,-10.74,-34.24,walk
7.29,1.41,-5.79,33.81,-2.75,-31.98,walk
8.04,-1.26,-6.65,39.25,1.77,-26.79,walk
6.83,-1.97,-5.87,33.81,-1.53,-32.84,walk
6.07,-1.88,-5.28,23.56,-5.62,-28.81,walk
5.07,-2.21,-4.82,14.65,-9.28,-17.52,walk
5.42,-1.39,-5.14,8.73,-13.12,-9.4,walk
5.75,-1.36,-6,5.37,-14.04,-6.47,walk
4.85,-1.42,-5.59,0.98,-13.73,-4.33,walk
4.31,-1.09,-5.82,-2.01,-0.06,11.6,walk
7.57,-0.58,-6.63,8.73,5.13,19.1,walk
7.49,1.25,-8.89,12.63,22.95,19.29,walk
17.73,2.29,-9.42,21.18,7.51,28.44,walk
12.9,-1.96,-7.62,15.01,3.05,-0.79,walk
6.85,-2.74,-5.6,-9.89,-0.49,-13.98,walk
5.54,-2.4,-3.47,-23.93,10.01,-9.03,walk
5.92,1.98,-2.83,-16.48,4.39,-5.37,walk
6.93,4.23,-4.23,3.3,1.28,2.5,walk
6.5,0.09,-6.23,15.5,-0.37,-3.6,walk
5.32,-1.33,-6.78,9.52,3.6,-6.1,walk
5.44,-0.83,-7.07,5.98,7.87,-4.27,walk
5.15,0.73,-5.55,2.2,10.25,-3.36,walk
6.76,1.6,-5.08,5.68,1.71,-4.33,walk
6.82,0.2,-7.47,8.97,-5.68,-8.61,walk
8.31,0.02,-9,10.01,3.42,-6.16,walk
16.4,-3.79,-8.33,10.68,8.85,-33.69,walk
9.4,0.54,-6.06,1.53,-8.67,-37.9,walk
8.78,4.74,-4.7,28.63,-3.85,-24.05,walk
6.81,-0.03,-5.59,56.46,6.04,-28.26,walk
6.29,-2.57,-5.65,49.07,6.16,-36.74,walk
4.97,-1.56,-4.25,35.83,-1.83,-35.71,walk
4.86,-2.56,-5.03,27.59,-5.98,-18.68,walk
5.11,-1.66,-5.03,16.91,-7.81,-9.22,walk
5.4,-1.05,-6.42,14.22,-9.09,-4.58,walk
6.23,-1.55,-6.79,7.39,-8.48,-3.05,walk
4.73,-1.03,-7.62,2.5,-0.98,3.17,walk
7.62,-0.3,-7.82,4.52,9.4,15.26,walk
7.62,-0.29,-9.51,7.51,18.98,10.31,walk
13.69,-0.56,-7.35,3.6,12.39,17.76,walk
12.11,2.04,-6.72,7.51,-7.93,18.01,walk
8.79,-2.39,-5.61,-2.01,-4.52,-5.68,walk
6.37,-0.88,-3.49,-12.7,-1.71,-5.68,walk
6.47,0.59,-3.5,-7.81,-4.09,-0.92,walk
7,2.8,-4.5,-2.38,-6.35,8.54,walk
6.94,1.8,-5.03,10.19,-8.24,7.2,walk
5.67,0.08,-6.27,15.93,-5.31,-5.37,walk
6.36,-0.12,-6.44,12.82,-2.62,-10.13,walk
6.15,0.53,-5.79,8.42,-7.63,-7.69,walk
5.91,0.92,-4.93,7.57,-14.83,-7.2,walk
6.17,0.48,-6.04,5.68,-8.67,-12.7,walk
6.7,0.17,-8.31,-0.98,3.48,-13.73,walk
7.82,1,-9.26,-2.75,20.2,-9.58,walk
14.78,-1.84,-7.58,-4.82,27.47,-33.45,walk
8.88,-2.15,-5.86,-9.46,-1.77,-34,walk
9.45,3.07,-4.23,-2.75,-4.88,-11.29,walk
5.86,2.01,-4.3,19.9,-1.16,-5.25,walk
7.08,0,-4.96,32.17,11.17,-21.42,walk
7.4,-0.8,-4.53,31.86,8.18,-30.64,walk
6.5,-1.35,-5.59,30.88,-0.61,-23.8,walk
5.64,-1.77,-5.77,17.33,-5.86,-16.85,walk
5.28,0.36,-6.26,15.26,-6.35,-7.14,walk
6.73,-0.62,-6.1,16.24,-4.27,-4.88,walk
4.68,-1.33,-6.38,12.33,-6.9,-10.68,walk
6.27,-1.28,-7.18,8.24,5,0.67,walk
6.5,-0.88,-9.4,7.81,12.27,7.32,walk
9.34,0.13,-8.33,-1.04,18.74,19.35,walk
14.94,1.44,-7.95,-1.22,1.04,27.65,walk
10.97,-0.84,-5.95,-2.56,-0.85,10.56,walk
7.6,-1.45,-4.89,-17.03,-3.11,-5.07,walk
6.58,-0.27,-3.79,-24.6,-1.71,6.23,walk
5.96,0.83,-4.48,-22.58,-5.55,13.67,walk
6.86,1.72,-4.35,-20.14,-8.06,16.48,walk
6.54,1.75,-5.33,-10.38,-11.41,11.29,walk
5.53,0.61,-6.4,-3.66,-8.36,5.8,walk
5.52,0.22,-6.36,-3.17,-3.36,-0.06,walk
5.7,0.95,-5.4,-2.93,-2.14,-1.71,walk
6.24,1.16,-5.59,-2.38,-0.06,-3.05,walk
7.52,-0.21,-8.15,-7.08,3.3,-5.68,walk
7.94,1.43,-9.43,-7.39,15.01,2.56,walk
13.08,-1.02,-8.01,-4.21,26.37,-23.44,walk
9.87,-1.52,-6.21,-5.86,-1.34,-25.15,walk
9.59,2.51,-4.2,3.11,-1.65,-10.56,walk
5.91,2.02,-4.14,21.36,-2.44,-1.83,walk
6.24,-0.71,-4.66,30.4,10.74,-11.96,walk
6.86,-1.72,-5.14,22.64,11.41,-18.43,walk
6.96,-0.83,-5.75,17.76,1.04,-13.61,walk
6.45,-1.71,-6.04,8.61,-6.23,-8.18,walk
5.5,0.11,-6.44,2.08,-9.89,-5.25,walk
6.23,-0.44,-5.85,1.22,-9.77,-4.21,walk
5.74,-1.47,-5.76,-4.39,-15.69,-5,walk
4.78,-1.3,-7.83,-7.51,-3.48,5.55,walk
